userid,movie_name,year,rating,movie_id
117432,raiders of the lost ark,1981,3,raiders+of+the+lost+ark+1981
9099,coraline,2009,3,coraline+2009
112163,whiplash,2014,5,whiplash+2014
114295,idiot box,1996,3,idiot+box+1996
122673,alien,1979,2,alien+1979
126780,my neighbor totoro,1988,5,my+neighbor+totoro+1988
119419,santa fe,1951,4,santa+fe+1951
31387,the dark knight,2008,5,the+dark+knight+2008
69606,harry potter and the chamber of secrets,2002,4,harry+potter+and+the+chamber+of+secrets+2002
10838,big hero 6,2014,4,big+hero+6+2014
42212,big hero 6,2014,3,big+hero+6+2014
113819,sex  drugs  rock  roll,2010,3,sex++drugs++rock++roll+2010
17869,for richer or poorer,1997,3,for+richer+or+poorer+1997
5243,one flew over the cuckoos nest,1975,3,one+flew+over+the+cuckoos+nest+1975
22300,into eternity,2010,5,into+eternity+2010
59909,up,2009,5,up+2009
141496,thomas pynchon a journey into the mind of p.,2003,3,thomas+pynchon+a+journey+into+the+mind+of+p.+2003
132245,the thirty nine steps,1978,4,the+thirty+nine+steps+1978
140917,osaka elegy,1936,4,osaka+elegy+1936
96822,my neighbor totoro,1988,5,my+neighbor+totoro+1988
135058,the dark knight,2008,5,the+dark+knight+2008
132023,blue denim,1959,5,blue+denim+1959
77024,greed,1924,4,greed+1924
146407,my neighbor totoro,1988,4,my+neighbor+totoro+1988
143961,trucker,2008,3,trucker+2008
142331,the shawshank redemption,1994,4,the+shawshank+redemption+1994
139657,alien,1979,5,alien+1979
98555,mass appeal,1984,4,mass+appeal+1984
12095,the dark knight,2008,5,the+dark+knight+2008
18915,sissi the young empress,1956,3,sissi+the+young+empress+1956
74814,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
107046,salton sea,2002,3,salton+sea+2002
131706,howls moving castle,2004,5,howls+moving+castle+2004
125131,coal miners daughter,1980,4,coal+miners+daughter+1980
7887,big hero 6,2014,4,big+hero+6+2014
95358,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
112,something wild,1986,3,something+wild+1986
34378,the shawshank redemption,1994,5,the+shawshank+redemption+1994
24723,the babadook,2014,4,the+babadook+2014
15940,falling down,1993,3,falling+down+1993
85639,the godfather,1972,5,the+godfather+1972
96815,interstellar,2014,5,interstellar+2014
33013,20_000 leagues under the sea,1954,2,20_000+leagues+under+the+sea+1954
14828,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
48275,cockles and muscles,2005,3,cockles+and+muscles+2005
32715,the godfather,1972,4,the+godfather+1972
149503,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
62543,the mask,1994,5,the+mask+1994
78702,taxi hunter,1993,4,taxi+hunter+1993
122446,pulp fiction,1994,4,pulp+fiction+1994
17784,the dark knight,2008,5,the+dark+knight+2008
8691,howls moving castle,2004,4,howls+moving+castle+2004
76052,the jungle book,1967,4,the+jungle+book+1967
11985,spirited away,2001,4,spirited+away+2001
110776,iron man 3,2013,4,iron+man+3+2013
69410,the shawshank redemption,1994,4,the+shawshank+redemption+1994
139428,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
124472,the dark knight,2008,4,the+dark+knight+2008
20511,coraline,2009,2,coraline+2009
89325,blue car,2002,4,blue+car+2002
70679,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
82975,lovesick,1983,4,lovesick+1983
77702,kikis delivery service,1989,4,kikis+delivery+service+1989
141229,the godfather,1972,4,the+godfather+1972
148082,interstellar,2014,4,interstellar+2014
94922,my neighbor totoro,1988,5,my+neighbor+totoro+1988
79456,k2,1991,4,k2+1991
130147,the dark knight,2008,4,the+dark+knight+2008
3801,my neighbor totoro,1988,4,my+neighbor+totoro+1988
40891,star wars,1977,4,star+wars+1977
134296,alien,1979,4,alien+1979
22298,the dark knight,2008,4,the+dark+knight+2008
83039,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
80801,whiplash,2014,4,whiplash+2014
134303,the dark knight,2008,4,the+dark+knight+2008
147635,chicken run,2000,4,chicken+run+2000
129474,alien,1979,4,alien+1979
115520,terminator 2 judgment day,1991,4,terminator+2+judgment+day+1991
34540,luv,1967,3,luv+1967
148923,darktown strutters,1975,3,darktown+strutters+1975
137512,the girl on the bridge,1999,4,the+girl+on+the+bridge+1999
56579,the lord of the rings the two towers,2002,4,the+lord+of+the+rings+the+two+towers+2002
1525,the crime of monsieur lange,1936,3,the+crime+of+monsieur+lange+1936
87132,my neighbor totoro,1988,4,my+neighbor+totoro+1988
83174,ziggy  stardust and the spiders from mars,1973,5,ziggy++stardust+and+the+spiders+from+mars+1973
91728,big hero 6,2014,3,big+hero+6+2014
19058,the godfather,1972,5,the+godfather+1972
105944,the house by the cemetery,1981,4,the+house+by+the+cemetery+1981
111204,the curse of the were-rabbit,2005,4,the+curse+of+the+were-rabbit+2005
117968,star wars,1977,5,star+wars+1977
93424,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
59494,easy living,1937,3,easy+living+1937
50959,alien,1979,4,alien+1979
139524,the equalizer,2014,3,the+equalizer+2014
39624,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
78249,star wars,1977,4,star+wars+1977
1276,howls moving castle,2004,5,howls+moving+castle+2004
8081,saving private ryan,1998,4,saving+private+ryan+1998
117847,the godfather,1972,4,the+godfather+1972
98637,3 idiots,2009,4,3+idiots+2009
47044,coraline,2009,5,coraline+2009
106773,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
66861,alien,1979,5,alien+1979
80887,my neighbor totoro,1988,4,my+neighbor+totoro+1988
89217,cinema verite,2011,4,cinema+verite+2011
7717,snow white and the seven dwarfs,1937,3,snow+white+and+the+seven+dwarfs+1937
39708,bleeder,1999,4,bleeder+1999
28740,waterloo bridge,1940,5,waterloo+bridge+1940
1194,alien,1979,4,alien+1979
110864,beauty and the beast,1991,3,beauty+and+the+beast+1991
6982,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
90722,whiplash,2014,5,whiplash+2014
90266,beslan three days in september,2006,4,beslan+three+days+in+september+2006
129891,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
82052,the thin man,1934,5,the+thin+man+1934
26975,my neighbor totoro,1988,5,my+neighbor+totoro+1988
64857,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
19328,andy hardys double life,1942,3,andy+hardys+double+life+1942
127927,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
50839,spirited away,2001,4,spirited+away+2001
79253,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
85983,ivans xtc.,2000,3,ivans+xtc.+2000
94169,interstellar,2014,4,interstellar+2014
23731,rampage,1987,3,rampage+1987
20636,the oak,1992,4,the+oak+1992
49064,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
109546,the smallest show on earth,1957,4,the+smallest+show+on+earth+1957
66132,spirited away,2001,5,spirited+away+2001
38471,the godfather,1972,4,the+godfather+1972
58509,bring it on in it to win it,2007,4,bring+it+on+in+it+to+win+it+2007
22488,back to the future,1985,4,back+to+the+future+1985
98764,inception,2010,5,inception+2010
129961,interstellar,2014,3,interstellar+2014
125715,star wars,1977,4,star+wars+1977
124140,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
132119,whisper of the heart,1995,4,whisper+of+the+heart+1995
70361,the aristocats,1970,3,the+aristocats+1970
125464,whiplash,2014,2,whiplash+2014
106584,the shawshank redemption,1994,4,the+shawshank+redemption+1994
123236,the godfather,1972,4,the+godfather+1972
93898,coraline,2009,4,coraline+2009
2199,star wars,1977,5,star+wars+1977
51520,star wars,1977,5,star+wars+1977
124985,spirited away,2001,5,spirited+away+2001
116383,the shawshank redemption,1994,3,the+shawshank+redemption+1994
12758,the shawshank redemption,1994,5,the+shawshank+redemption+1994
69200,monsters_ inc.,2001,3,monsters_+inc.+2001
51078,tuyas marriage,2006,4,tuyas+marriage+2006
143857,oceans eleven,2001,4,oceans+eleven+2001
57275,il... belpaese,1977,4,il...+belpaese+1977
91096,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
15789,the illusionist,2006,4,the+illusionist+2006
84451,interstellar,2014,4,interstellar+2014
80807,monty python and the holy grail,1975,3,monty+python+and+the+holy+grail+1975
70537,up,2009,4,up+2009
18576,up,2009,3,up+2009
67276,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
89659,iron man,2008,4,iron+man+2008
60144,my neighbor totoro,1988,4,my+neighbor+totoro+1988
21250,ratatouille,2007,5,ratatouille+2007
144495,my neighbor totoro,1988,5,my+neighbor+totoro+1988
81182,the business of strangers,2001,4,the+business+of+strangers+2001
56504,the shawshank redemption,1994,5,the+shawshank+redemption+1994
87635,after the sunset,2004,4,after+the+sunset+2004
72337,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
65313,ultrasuede in search of halston,2011,4,ultrasuede+in+search+of+halston+2011
92069,the dark knight,2008,4,the+dark+knight+2008
105235,star wars,1977,4,star+wars+1977
58326,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
52613,iron man,2008,5,iron+man+2008
125339,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
11623,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
92726,the shawshank redemption,1994,5,the+shawshank+redemption+1994
53708,the shawshank redemption,1994,4,the+shawshank+redemption+1994
66841,inception,2010,4,inception+2010
129414,no blade of grass,1970,4,no+blade+of+grass+1970
31432,big hero 6,2014,5,big+hero+6+2014
125126,spirited away,2001,5,spirited+away+2001
88147,judgment at nuremberg,1961,4,judgment+at+nuremberg+1961
1946,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
8562,the shawshank redemption,1994,4,the+shawshank+redemption+1994
7933,spirited away,2001,5,spirited+away+2001
58593,spirited away,2001,4,spirited+away+2001
37224,hubble 3d,2010,4,hubble+3d+2010
36486,big hero 6,2014,4,big+hero+6+2014
90219,nick carter_ master detective,1939,4,nick+carter_+master+detective+1939
93792,the lord of the rings the fellowship of the ring,2001,3,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
94867,the wanderers,1979,3,the+wanderers+1979
54872,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
3274,my neighbor totoro,1988,4,my+neighbor+totoro+1988
28404,grumpy old men,1993,4,grumpy+old+men+1993
147825,the dark knight,2008,4,the+dark+knight+2008
144215,the shawshank redemption,1994,5,the+shawshank+redemption+1994
53363,the dark knight,2008,4,the+dark+knight+2008
143920,spirited away,2001,4,spirited+away+2001
45799,the shawshank redemption,1994,5,the+shawshank+redemption+1994
3340,the dark knight,2008,5,the+dark+knight+2008
49134,alice in wonderland,1951,4,alice+in+wonderland+1951
18698,the special relationship,2010,4,the+special+relationship+2010
107211,my neighbor totoro,1988,5,my+neighbor+totoro+1988
140263,my neighbor totoro,1988,5,my+neighbor+totoro+1988
136110,elles,2011,3,elles+2011
37169,the godfather,1972,5,the+godfather+1972
116712,finding nemo,2003,3,finding+nemo+2003
61345,the dark knight,2008,4,the+dark+knight+2008
102423,memorial day,2011,3,memorial+day+2011
118937,shrek,2001,4,shrek+2001
74792,one flew over the cuckoos nest,1975,3,one+flew+over+the+cuckoos+nest+1975
50430,the panic in needle park,1971,5,the+panic+in+needle+park+1971
70027,my neighbor totoro,1988,5,my+neighbor+totoro+1988
57093,jason and the argonauts,1963,3,jason+and+the+argonauts+1963
27788,the shawshank redemption,1994,4,the+shawshank+redemption+1994
68813,the curse of the werewolf,1961,3,the+curse+of+the+werewolf+1961
83613,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
15958,hairspray,2007,4,hairspray+2007
76751,iron man,2008,4,iron+man+2008
21673,freedom song,2000,4,freedom+song+2000
64035,enter the void,2009,4,enter+the+void+2009
105658,oleanna,1994,4,oleanna+1994
140932,the charge of the light brigade,1936,4,the+charge+of+the+light+brigade+1936
132191,the godfather,1972,5,the+godfather+1972
85978,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
4181,thomas jefferson,1997,2,thomas+jefferson+1997
101645,anton chekhovs the duel,2010,4,anton+chekhovs+the+duel+2010
114551,whiplash,2014,4,whiplash+2014
19971,black and white in color,1976,4,black+and+white+in+color+1976
108153,kick-ass,2010,4,kick-ass+2010
122335,the dark knight,2008,5,the+dark+knight+2008
37130,up,2009,4,up+2009
12373,the bird with the crystal plumage,1970,3,the+bird+with+the+crystal+plumage+1970
58391,one flew over the cuckoos nest,1975,3,one+flew+over+the+cuckoos+nest+1975
22648,up,2009,5,up+2009
65428,arc,2006,5,arc+2006
87351,alien,1979,3,alien+1979
26256,gonin,1995,2,gonin+1995
87240,yesterday was a lie,2008,4,yesterday+was+a+lie+2008
110294,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
135710,the shawshank redemption,1994,4,the+shawshank+redemption+1994
75383,the seventh cross,1944,5,the+seventh+cross+1944
124337,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
100588,up,2009,4,up+2009
143262,big hero 6,2014,3,big+hero+6+2014
141410,my neighbor totoro,1988,4,my+neighbor+totoro+1988
133667,the princess bride,1987,3,the+princess+bride+1987
120433,big hero 6,2014,4,big+hero+6+2014
149395,the princess and the frog,2009,4,the+princess+and+the+frog+2009
115014,the shawshank redemption,1994,4,the+shawshank+redemption+1994
123661,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
102652,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
50979,inception,2010,5,inception+2010
6939,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
138060,heartless,2009,2,heartless+2009
105440,barefoot gen,1983,2,barefoot+gen+1983
67766,cry of the city,1948,4,cry+of+the+city+1948
107464,the lord of the rings the fellowship of the ring,2001,5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
12505,alien,1979,5,alien+1979
67068,one flew over the cuckoos nest,1975,4,one+flew+over+the+cuckoos+nest+1975
130727,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
35037,coraline,2009,3,coraline+2009
24991,up,2009,3,up+2009
94624,i dont want to go back alone,2010,4,i+dont+want+to+go+back+alone+2010
141275,tere bin laden,2010,3,tere+bin+laden+2010
117327,the princess diaries,2001,3,the+princess+diaries+2001
3437,the dark knight,2008,4,the+dark+knight+2008
5283,sleeping beauty,1959,4,sleeping+beauty+1959
25395,spider-man,2002,4,spider-man+2002
69946,the lord of the rings the fellowship of the ring,2001,4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
65528,the godfather,1972,5,the+godfather+1972
82003,raiders of the lost ark,1981,4,raiders+of+the+lost+ark+1981
140480,the dark knight,2008,4,the+dark+knight+2008
135234,el big bang de tunguska,2008,4,el+big+bang+de+tunguska+2008
41586,spirited away,2001,5,spirited+away+2001
23264,up,2009,5,up+2009
149693,one flew over the cuckoos nest,1975,5,one+flew+over+the+cuckoos+nest+1975
52737,howls moving castle,2004,5,howls+moving+castle+2004
102866,24 hours on craigslist,2006,4,24+hours+on+craigslist+2006
22228,coraline,2009,4,coraline+2009
100088,the mahabharata,1989,4,the+mahabharata+1989
19587,the godfather,1972,5,the+godfather+1972
63652,howls moving castle,2004,4,howls+moving+castle+2004
149086,swimming pool,2003,4,swimming+pool+2003
79484,my neighbor totoro,1988,5,my+neighbor+totoro+1988
9601,maleficent,2014,3,maleficent+2014
6447,howls moving castle,2004,4,howls+moving+castle+2004
115771,the five venoms,1978,3,the+five+venoms+1978
120955,fight club,1999,4,fight+club+1999
49313,employee of the month,2004,2,employee+of+the+month+2004
40055,the four feathers,1929,4,the+four+feathers+1929
146703,hit  run,2012,3,hit++run+2012
137809,guardians of the galaxy,2014,4,guardians+of+the+galaxy+2014
48632,alien,1979,5,alien+1979
77630,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
32956,hunted city,1979,3,hunted+city+1979
22751,the godfather,1972,4,the+godfather+1972
112687,the smiling madame beudet,1923,4,the+smiling+madame+beudet+1923
20224,howls moving castle,2004,3,howls+moving+castle+2004
71120,wyvern,2009,3,wyvern+2009
78109,inception,2010,5,inception+2010
53362,imagine,2012,3,imagine+2012
59796,whiplash,2014,3,whiplash+2014
124471,you belong to me,1941,4,you+belong+to+me+1941
136049,an ungentlemanly act,1992,3,an+ungentlemanly+act+1992
62853,raiders of the lost ark,1981,5,raiders+of+the+lost+ark+1981
4304,rush,2013,4,rush+2013
9455,my neighbor totoro,1988,4,my+neighbor+totoro+1988
114720,the shawshank redemption,1994,4,the+shawshank+redemption+1994
60494,the return of frank cannon,1980,2,the+return+of+frank+cannon+1980
41263,raiders of the lost ark,1981,3,raiders+of+the+lost+ark+1981
37396,up,2009,4,up+2009
792,the godfather,1972,4,the+godfather+1972
118602,star wars,1977,4,star+wars+1977
22885,monty python and the holy grail,1975,4,monty+python+and+the+holy+grail+1975
